corpus	endpoint	A	T	P	C	B	D	S	Y	R	F	I	V	L	M	activated_dims
BIAN	BIAN r12|ATMNetworkOperations|POST /ATMNetworkOperations/{atmnetworkoperationsid}/FinancialTransactionCapture/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ATMNetworkOperations|POST /ATMNetworkOperations/{atmnetworkoperationsid}/NetworkOperation/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ATMNetworkOperations|GET /ATMNetworkOperations/{atmnetworkoperationsid}/CashDistribution/{cashdistributionid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ATMNetworkOperations|GET /ATMNetworkOperations/{atmnetworkoperationsid}/DeviceTracking/{devicetrackingid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ATMNetworkOperations|GET /ATMNetworkOperations/{atmnetworkoperationsid}/FinancialDocumentHandling/{financialdocumenthandlingid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ATMNetworkOperations|GET /ATMNetworkOperations/{atmnetworkoperationsid}/FinancialTransactionCapture/{financialtransactioncaptureid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ATMNetworkOperations|GET /ATMNetworkOperations/{atmnetworkoperationsid}/NetworkOperation/{networkoperationid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ATMNetworkOperations|PUT /ATMNetworkOperations/{atmnetworkoperationsid}/CashDistribution/{cashdistributionid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ATMNetworkOperations|PUT /ATMNetworkOperations/{atmnetworkoperationsid}/DeviceTracking/{devicetrackingid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ATMNetworkOperations|PUT /ATMNetworkOperations/{atmnetworkoperationsid}/FinancialDocumentHandling/{financialdocumenthandlingid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ATMNetworkOperations|PUT /ATMNetworkOperations/{atmnetworkoperationsid}/FinancialTransactionCapture/{financialtransactioncaptureid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ATMNetworkOperations|PUT /ATMNetworkOperations/{atmnetworkoperationsid}/NetworkOperation/{networkoperationid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AccountReconciliation|PUT /AccountReconciliation/{accountreconciliationid}/Control	1	1	0	0	0	0	0	0	0	0	0	0	0	0	A,T
BIAN	BIAN r12|AccountReconciliation|PUT /AccountReconciliation/{accountreconciliationid}/Exchange	1	1	0	0	0	0	0	0	0	0	0	0	0	0	A,T
BIAN	BIAN r12|AccountReconciliation|PUT /AccountReconciliation/{accountreconciliationid}/Execute	1	1	0	0	0	0	0	0	0	0	0	0	0	0	A,T
BIAN	BIAN r12|AccountReconciliation|POST /AccountReconciliation/Initiate	1	1	0	0	0	0	0	0	0	0	0	0	0	0	A,T
BIAN	BIAN r12|AccountReconciliation|GET /AccountReconciliation/{accountreconciliationid}/Notify	1	1	0	0	0	0	0	0	0	0	0	0	0	0	A,T
BIAN	BIAN r12|AccountReconciliation|PUT /AccountReconciliation/{accountreconciliationid}/Request	1	1	0	0	0	0	0	0	0	0	0	0	0	0	A,T
BIAN	BIAN r12|AccountReconciliation|GET /AccountReconciliation/{accountreconciliationid}/Retrieve	1	1	0	0	0	0	0	0	0	0	0	0	0	0	A,T
BIAN	BIAN r12|AccountReconciliation|PUT /AccountReconciliation/{accountreconciliationid}/Update	1	1	0	0	0	0	0	0	0	0	0	0	0	0	A,T
BIAN	BIAN r12|AccountReconciliation|PUT /AccountReconciliation/{accountreconciliationid}/AccountAssessment/{accountassessmentid}/Exchange	1	1	0	0	0	0	0	0	0	0	0	0	0	0	A,T
BIAN	BIAN r12|AccountReconciliation|PUT /AccountReconciliation/{accountreconciliationid}/AccountResolution/{accountresolutionid}/Exchange	1	1	0	0	0	0	0	0	0	0	0	0	0	0	A,T
BIAN	BIAN r12|AccountReconciliation|PUT /AccountReconciliation/{accountreconciliationid}/AccountAssessment/{accountassessmentid}/Execute	1	1	0	0	0	0	0	0	0	0	0	0	0	0	A,T
BIAN	BIAN r12|AccountReconciliation|PUT /AccountReconciliation/{accountreconciliationid}/AccountResolution/{accountresolutionid}/Execute	1	1	0	0	0	0	0	0	0	0	0	0	0	0	A,T
BIAN	BIAN r12|AccountReconciliation|POST /AccountReconciliation/{accountreconciliationid}/AccountAssessment/Initiate	1	1	0	0	0	0	0	0	0	0	0	0	0	0	A,T
BIAN	BIAN r12|AccountReconciliation|POST /AccountReconciliation/{accountreconciliationid}/AccountResolution/Initiate	1	1	0	0	0	0	0	0	0	0	0	0	0	0	A,T
BIAN	BIAN r12|AccountReconciliation|GET /AccountReconciliation/{accountreconciliationid}/AccountAssessment/{accountassessmentid}/Notify	1	1	0	0	0	0	0	0	0	0	0	0	0	0	A,T
BIAN	BIAN r12|AccountReconciliation|GET /AccountReconciliation/{accountreconciliationid}/AccountResolution/{accountresolutionid}/Notify	1	1	0	0	0	0	0	0	0	0	0	0	0	0	A,T
BIAN	BIAN r12|AccountReconciliation|PUT /AccountReconciliation/{accountreconciliationid}/AccountAssessment/{accountassessmentid}/Request	1	1	0	0	0	0	0	0	0	0	0	0	0	0	A,T
BIAN	BIAN r12|AccountReconciliation|PUT /AccountReconciliation/{accountreconciliationid}/AccountResolution/{accountresolutionid}/Request	1	1	0	0	0	0	0	0	0	0	0	0	0	0	A,T
BIAN	BIAN r12|AccountReconciliation|GET /AccountReconciliation/{accountreconciliationid}/AccountAssessment/{accountassessmentid}/Retrieve	1	1	0	0	0	0	0	0	0	0	0	0	0	0	A,T
BIAN	BIAN r12|AccountReconciliation|GET /AccountReconciliation/{accountreconciliationid}/AccountResolution/{accountresolutionid}/Retrieve	1	1	0	0	0	0	0	0	0	0	0	0	0	0	A,T
BIAN	BIAN r12|AccountReconciliation|PUT /AccountReconciliation/{accountreconciliationid}/AccountAssessment/{accountassessmentid}/Update	1	1	0	0	0	0	0	0	0	0	0	0	0	0	A,T
BIAN	BIAN r12|AccountReconciliation|PUT /AccountReconciliation/{accountreconciliationid}/AccountResolution/{accountresolutionid}/Update	1	1	0	0	0	0	0	0	0	0	0	0	0	0	A,T
BIAN	BIAN r12|AccountRecovery|POST /AccountRecovery/Initiate	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountRecovery|PUT /AccountRecovery/{accountrecoveryid}/Update	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountRecovery|GET /AccountRecovery/{accountrecoveryid}/Retrieve	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountRecovery|PUT /AccountRecovery/{accountrecoveryid}/Assessment/{assessmentid}/Update	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountRecovery|GET /AccountRecovery/{accountrecoveryid}/Assessment/{assessmentid}/Retrieve	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountRecovery|PUT /AccountRecovery/{accountrecoveryid}/Writedown/{writedownid}/Update	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountRecovery|PUT /AccountRecovery/{accountrecoveryid}/Planning/{planningid}/Update	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountRecovery|GET /AccountRecovery/{accountrecoveryid}/Planning/{planningid}/Retrieve	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountRecovery|PUT /AccountRecovery/{accountrecoveryid}/Negotiation/{negotiationid}/Update	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountRecovery|GET /AccountRecovery/{accountrecoveryid}/Negotiation/{negotiationid}/Retrieve	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountRecovery|PUT /AccountRecovery/{accountrecoveryid}/Restructuring/{restructuringid}/Update	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountRecovery|GET /AccountRecovery/{accountrecoveryid}/Restructuring/{restructuringid}/Retrieve	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountsReceivable|PUT /AccountsReceivable/{accountsreceivableid}/Control	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountsReceivable|PUT /AccountsReceivable/{accountsreceivableid}/Exchange	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountsReceivable|PUT /AccountsReceivable/{accountsreceivableid}/Execute	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountsReceivable|POST /AccountsReceivable/Initiate	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountsReceivable|GET /AccountsReceivable/{accountsreceivableid}/Retrieve	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountsReceivable|PUT /AccountsReceivable/{accountsreceivableid}/Request	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountsReceivable|PUT /AccountsReceivable/{accountsreceivableid}/Update	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountsReceivable|PUT /AccountsReceivable/{accountsreceivableid}/CustomerNegotiation/{customernegotiationid}/Exchange	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountsReceivable|PUT /AccountsReceivable/{accountsreceivableid}/ReceivablesEvaluation/{receivablesevaluationid}/Exchange	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountsReceivable|POST /AccountsReceivable/{accountsreceivableid}/CustomerNegotiation/Initiate	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountsReceivable|POST /AccountsReceivable/{accountsreceivableid}/Payment/Initiate	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountsReceivable|POST /AccountsReceivable/{accountsreceivableid}/ReceivablesEvaluation/Initiate	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountsReceivable|POST /AccountsReceivable/{accountsreceivableid}/Resolution/Initiate	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountsReceivable|GET /AccountsReceivable/{accountsreceivableid}/CustomerNegotiation/{customernegotiationid}/Retrieve	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountsReceivable|GET /AccountsReceivable/{accountsreceivableid}/Payment/{paymentid}/Retrieve	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountsReceivable|GET /AccountsReceivable/{accountsreceivableid}/ReceivablesEvaluation/{receivablesevaluationid}/Retrieve	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountsReceivable|GET /AccountsReceivable/{accountsreceivableid}/Resolution/{resolutionid}/Retrieve	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountsReceivable|PUT /AccountsReceivable/{accountsreceivableid}/CustomerNegotiation/{customernegotiationid}/Request	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountsReceivable|PUT /AccountsReceivable/{accountsreceivableid}/CustomerNegotiation/{customernegotiationid}/Update	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountsReceivable|PUT /AccountsReceivable/{accountsreceivableid}/Payment/{paymentid}/Update	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountsReceivable|PUT /AccountsReceivable/{accountsreceivableid}/ReceivablesEvaluation/{receivablesevaluationid}/Update	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AccountsReceivable|PUT /AccountsReceivable/{accountsreceivableid}/Resolution/{resolutionid}/Update	1	0	0	0	0	0	0	0	0	0	0	0	0	0	A
BIAN	BIAN r12|AdvancedVoiceServicesManagement|POST /AdvancedVoiceServicesManagement/Create	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AdvancedVoiceServicesManagement|GET /AdvancedVoiceServicesManagement/{advancedvoiceservicesmanagementid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AdvancedVoiceServicesManagement|PUT /AdvancedVoiceServicesManagement/{advancedvoiceservicesmanagementid}/CapacityPlanning/{capacityplanningid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AdvancedVoiceServicesManagement|PUT /AdvancedVoiceServicesManagement/{advancedvoiceservicesmanagementid}/CapacityPlanning/{capacityplanningid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AdvancedVoiceServicesManagement|GET /AdvancedVoiceServicesManagement/{advancedvoiceservicesmanagementid}/CapacityPlanning/{capacityplanningid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AdvancedVoiceServicesManagement|POST /AdvancedVoiceServicesManagement/{advancedvoiceservicesmanagementid}/MaintenanceAndUpgrades/Create	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AdvancedVoiceServicesManagement|PUT /AdvancedVoiceServicesManagement/{advancedvoiceservicesmanagementid}/MaintenanceAndUpgrades/{maintenanceandupgradesid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AdvancedVoiceServicesManagement|PUT /AdvancedVoiceServicesManagement/{advancedvoiceservicesmanagementid}/MaintenanceAndUpgrades/{maintenanceandupgradesid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AdvancedVoiceServicesManagement|GET /AdvancedVoiceServicesManagement/{advancedvoiceservicesmanagementid}/MaintenanceAndUpgrades/{maintenanceandupgradesid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AdvancedVoiceServicesManagement|PUT /AdvancedVoiceServicesManagement/{advancedvoiceservicesmanagementid}/Troubleshooting/{troubleshootingid}/Update	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|AdvancedVoiceServicesManagement|PUT /AdvancedVoiceServicesManagement/{advancedvoiceservicesmanagementid}/Troubleshooting/{troubleshootingid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AdvancedVoiceServicesManagement|GET /AdvancedVoiceServicesManagement/{advancedvoiceservicesmanagementid}/Troubleshooting/{troubleshootingid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AdvancedVoiceServicesOperations|POST /AdvancedVoiceServicesOperations/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AdvancedVoiceServicesOperations|PUT /AdvancedVoiceServicesOperations/{advancedvoiceservicesoperationsid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AdvancedVoiceServicesOperations|PUT /AdvancedVoiceServicesOperations/{advancedvoiceservicesoperationsid}/Request	0	0	0	0	0	0	0	0	1	0	0	0	0	0	R
BIAN	BIAN r12|AdvancedVoiceServicesOperations|GET /AdvancedVoiceServicesOperations/{advancedvoiceservicesoperationsid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AdvancedVoiceServicesOperations|POST /AdvancedVoiceServicesOperations/{advancedvoiceservicesoperationsid}/Inbound/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AdvancedVoiceServicesOperations|GET /AdvancedVoiceServicesOperations/{advancedvoiceservicesoperationsid}/Inbound/{inboundid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AdvancedVoiceServicesOperations|POST /AdvancedVoiceServicesOperations/{advancedvoiceservicesoperationsid}/Outbound/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AdvancedVoiceServicesOperations|GET /AdvancedVoiceServicesOperations/{advancedvoiceservicesoperationsid}/Outbound/{outboundid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|Advertising|POST /Advertising/Create	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|Advertising|PUT /Advertising/{advertisingid}/Update	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|Advertising|PUT /Advertising/{advertisingid}/Request	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|Advertising|GET /Advertising/{advertisingid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|Advertising|PUT /Advertising/{advertisingid}/MarketTracking/{markettrackingid}/Update	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|Advertising|PUT /Advertising/{advertisingid}/MarketTracking/{markettrackingid}/Execute	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|Advertising|PUT /Advertising/{advertisingid}/MarketTracking/{markettrackingid}/Request	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|Advertising|GET /Advertising/{advertisingid}/MarketTracking/{markettrackingid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|Advertising|POST /Advertising/{advertisingid}/PerformanceAssessment/Create	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|Advertising|PUT /Advertising/{advertisingid}/PerformanceAssessment/{performanceassessmentid}/Update	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|Advertising|PUT /Advertising/{advertisingid}/PerformanceAssessment/{performanceassessmentid}/Execute	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|Advertising|PUT /Advertising/{advertisingid}/PerformanceAssessment/{performanceassessmentid}/Request	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|Advertising|GET /Advertising/{advertisingid}/PerformanceAssessment/{performanceassessmentid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|Advertising|POST /Advertising/{advertisingid}/CampaignDirection/Create	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|Advertising|PUT /Advertising/{advertisingid}/CampaignDirection/{campaigndirectionid}/Update	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|Advertising|PUT /Advertising/{advertisingid}/CampaignDirection/{campaigndirectionid}/Request	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|Advertising|GET /Advertising/{advertisingid}/CampaignDirection/{campaigndirectionid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	1	0	0	V
BIAN	BIAN r12|ArchiveServices|PUT /ArchiveServices/{archiveservicesid}/Control	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|PUT /ArchiveServices/{archiveservicesid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|PUT /ArchiveServices/{archiveservicesid}/Execute	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|POST /ArchiveServices/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|GET /ArchiveServices/{archiveservicesid}/Notify	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|PUT /ArchiveServices/{archiveservicesid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|GET /ArchiveServices/{archiveservicesid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|PUT /ArchiveServices/{archiveservicesid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|PUT /ArchiveServices/{archiveservicesid}/DocumentCapture/{documentcaptureid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|PUT /ArchiveServices/{archiveservicesid}/DocumentMaintenance/{documentmaintenanceid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|PUT /ArchiveServices/{archiveservicesid}/DocumentRetrieval/{documentretrievalid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|PUT /ArchiveServices/{archiveservicesid}/DocumentCapture/{documentcaptureid}/Execute	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|PUT /ArchiveServices/{archiveservicesid}/DocumentMaintenance/{documentmaintenanceid}/Execute	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|PUT /ArchiveServices/{archiveservicesid}/DocumentRetrieval/{documentretrievalid}/Execute	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|POST /ArchiveServices/{archiveservicesid}/DocumentCapture/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|POST /ArchiveServices/{archiveservicesid}/DocumentMaintenance/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|POST /ArchiveServices/{archiveservicesid}/DocumentRetrieval/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|GET /ArchiveServices/{archiveservicesid}/DocumentCapture/{documentcaptureid}/Notify	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|GET /ArchiveServices/{archiveservicesid}/DocumentMaintenance/{documentmaintenanceid}/Notify	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|GET /ArchiveServices/{archiveservicesid}/DocumentRetrieval/{documentretrievalid}/Notify	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|PUT /ArchiveServices/{archiveservicesid}/DocumentCapture/{documentcaptureid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|PUT /ArchiveServices/{archiveservicesid}/DocumentMaintenance/{documentmaintenanceid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|PUT /ArchiveServices/{archiveservicesid}/DocumentRetrieval/{documentretrievalid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|GET /ArchiveServices/{archiveservicesid}/DocumentCapture/{documentcaptureid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|GET /ArchiveServices/{archiveservicesid}/DocumentMaintenance/{documentmaintenanceid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|GET /ArchiveServices/{archiveservicesid}/DocumentRetrieval/{documentretrievalid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|PUT /ArchiveServices/{archiveservicesid}/DocumentCapture/{documentcaptureid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|PUT /ArchiveServices/{archiveservicesid}/DocumentMaintenance/{documentmaintenanceid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|ArchiveServices|PUT /ArchiveServices/{archiveservicesid}/DocumentRetrieval/{documentretrievalid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AssetAndLiabilityManagement|PUT /AssetAndLiabilityManagement/{assetandliabilitymanagementid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AssetAndLiabilityManagement|PUT /AssetAndLiabilityManagement/{assetandliabilitymanagementid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AssetAndLiabilityManagement|GET /AssetAndLiabilityManagement/{assetandliabilitymanagementid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AssetAndLiabilityManagement|POST /AssetAndLiabilityManagement/{assetandliabilitymanagementid}/TransactionAlignment/Create	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AssetAndLiabilityManagement|PUT /AssetAndLiabilityManagement/{assetandliabilitymanagementid}/TransactionAlignment/{transactionalignmentid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AssetAndLiabilityManagement|GET /AssetAndLiabilityManagement/{assetandliabilitymanagementid}/TransactionAlignment/{transactionalignmentid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
BIAN	BIAN r12|AssetSecuritization|PUT /AssetSecuritization/{assetsecuritizationid}/Control	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|AssetSecuritization|PUT /AssetSecuritization/{assetsecuritizationid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|AssetSecuritization|PUT /AssetSecuritization/{assetsecuritizationid}/Execute	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|AssetSecuritization|POST /AssetSecuritization/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|AssetSecuritization|GET /AssetSecuritization/{assetsecuritizationid}/Retrieve	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|AssetSecuritization|PUT /AssetSecuritization/{assetsecuritizationid}/Request	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|AssetSecuritization|PUT /AssetSecuritization/{assetsecuritizationid}/Update	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|AssetSecuritization|PUT /AssetSecuritization/{assetsecuritizationid}/Placement/{placementid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|AssetSecuritization|PUT /AssetSecuritization/{assetsecuritizationid}/Securitization/{securitizationid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|AssetSecuritization|PUT /AssetSecuritization/{assetsecuritizationid}/Selection/{selectionid}/Exchange	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|AssetSecuritization|POST /AssetSecuritization/{assetsecuritizationid}/Placement/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
BIAN	BIAN r12|AssetSecuritization|POST /AssetSecuritization/{assetsecuritizationid}/Securitization/Initiate	0	0	0	0	0	0	0	0	0	0	0	0	1	0	L
